city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,6
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,3,61
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,Not Applicable,Not Applicable,2,36
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Not Applicable,Not Applicable,>4,7
city_100,0.887,Male,No relevent experience,no_enrollment,,,3,Not Applicable,Not Applicable,,44
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,1,256
city_61,0.913,Unknown,No relevent experience,Full time course,High School,,4,Not Applicable,Not Applicable,never,4
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,5,Not Applicable,Not Applicable,4,244
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,50-99,Pvt Ltd,1,7
city_36,0.893,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,57
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,97
city_150,0.698,Unknown,No relevent experience,no_enrollment,High School,,<1,Not Applicable,Not Applicable,never,146
city_114,0.926,Male,No relevent experience,no_enrollment,High School,,6,50-99,Pvt Ltd,4,46
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,103
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,2,23
city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,36
city_149,0.6890000000000001,Female,No relevent experience,Full time course,Masters,STEM,9,Not Applicable,Not Applicable,never,10
city_74,0.579,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,500-999,NGO,2,51
city_28,0.939,Unknown,No relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Public Sector,never,16
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,1,22
city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,3,Not Applicable,Not Applicable,never,74
city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,113
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,86
city_103,0.92,Male,Has relevent experience,,,,3,Not Applicable,Not Applicable,never,88
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,112
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,12
city_103,0.92,Male,No relevent experience,Full time course,High School,,3,Not Applicable,Not Applicable,never,24
city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,1,11
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Public Sector,1,30
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,>4,27
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,2,38
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,4,312
city_103,0.92,Unknown,Has relevent experience,Full time course,Graduate,STEM,8,<10,Public Sector,2,32
city_73,0.754,Unknown,No relevent experience,no_enrollment,High School,,2,Not Applicable,Not Applicable,never,78
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Funded Startup,1,125
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,152
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,49
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,18
city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,36
city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,17,50-99,Pvt Ltd,2,74
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,134
city_121,0.7809999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Funded Startup,1,62
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,Not Applicable,Public Sector,,81
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,never,22
city_116,0.743,Female,No relevent experience,Full time course,Masters,STEM,4,Not Applicable,Not Applicable,1,131
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,31
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,1,156
city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,4,500-999,Pvt Ltd,1,314
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,1,102
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,22
city_114,0.926,Male,No relevent experience,Full time course,High School,,7,Not Applicable,Not Applicable,1,26
city_43,0.516,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,Not Applicable,Not Applicable,1,28
city_91,0.691,Unknown,No relevent experience,no_enrollment,Primary School,,2,Not Applicable,Pvt Ltd,never,46
city_114,0.926,Male,No relevent experience,Full time course,High School,,4,500-999,Pvt Ltd,1,63
city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,,37
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4,42
city_2,0.7879999999999999,Male,Has relevent experience,Full time course,Masters,STEM,7,Not Applicable,Not Applicable,3,25
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,108
city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,5,Not Applicable,Not Applicable,1,64
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Pvt Ltd,2,81
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,23
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,Humanities,16,1000-4999,Pvt Ltd,1,11
city_127,0.745,Male,Has relevent experience,Full time course,Graduate,STEM,5,Not Applicable,Not Applicable,2,17
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,14
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Not Applicable,Not Applicable,1,18
city_104,0.924,Unknown,No relevent experience,Full time course,Primary School,,1,Not Applicable,Not Applicable,never,15
city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,1,100
city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Early Stage Startup,1,10
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,62
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,90
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,>4,31
city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,3,Not Applicable,Not Applicable,never,139
city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,2,Not Applicable,Not Applicable,never,108
city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,3,151
city_136,0.897,Unknown,Has relevent experience,no_enrollment,Graduate,Other,10,10/49,Pvt Ltd,1,4
city_128,0.527,Male,No relevent experience,Full time course,High School,,4,Not Applicable,Not Applicable,never,49
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,4,64
city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,2,6
city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Not Applicable,1,14
city_16,0.91,Male,No relevent experience,Full time course,High School,,11,<10,Pvt Ltd,3,26
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,26
city_67,0.855,Male,Has relevent experience,Full time course,High School,,11,100-500,Pvt Ltd,3,53
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,152
city_99,0.915,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,29
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,2
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,16,Not Applicable,Not Applicable,1,36
city_53,0.74,Other,No relevent experience,Part time course,High School,,2,50-99,Not Applicable,1,4
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,112
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,2,68
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,Not Applicable,Not Applicable,2,210
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,>4,15
city_90,0.698,Unknown,No relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,4,160
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,10000+,Public Sector,1,10
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,53
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,4,35
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,1
city_75,0.939,Male,Has relevent experience,no_enrollment,High School,,4,Not Applicable,Not Applicable,2,103
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Not Applicable,Not Applicable,1,54
city_37,0.794,Female,No relevent experience,Full time course,Graduate,STEM,4,Not Applicable,Not Applicable,never,86
city_65,0.802,Male,Has relevent experience,no_enrollment,High School,,9,50-99,Pvt Ltd,3,88
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,2,15
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,61
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,88
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,<1,500-999,Pvt Ltd,1,48
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,40
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,56
city_73,0.754,Male,Has relevent experience,Full time course,Masters,STEM,16,1000-4999,Pvt Ltd,2,14
city_99,0.915,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,68
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,1,5000-9999,Pvt Ltd,never,29
city_116,0.743,Unknown,Has relevent experience,Full time course,Primary School,,2,5000-9999,Pvt Ltd,1,101
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,>4,42
city_160,0.92,Unknown,Has relevent experience,no_enrollment,,,>20,Not Applicable,Not Applicable,1,72
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,20
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,3
city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,41
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,124
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,13
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,2,170
city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,14
city_160,0.92,Unknown,No relevent experience,Full time course,High School,,2,1000-4999,Public Sector,2,33
city_28,0.939,Male,Has relevent experience,no_enrollment,High School,,5,Not Applicable,Not Applicable,1,6
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8
city_71,0.884,Male,No relevent experience,,Phd,STEM,9,10/49,Pvt Ltd,1,89
city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,11,<10,Funded Startup,1,56
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,1,91
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,12
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,10,Not Applicable,Not Applicable,2,157
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,39
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,61
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Not Applicable,Not Applicable,1,8
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Public Sector,1,20
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,4,32
city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,2,56
city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,<1,Not Applicable,Not Applicable,never,78
city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,44
city_20,0.7959999999999999,Unknown,Has relevent experience,Part time course,Graduate,STEM,6,10/49,Pvt Ltd,4,18
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,11,500-999,Pvt Ltd,1,32
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,53
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Not Applicable,1,29
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,>4,292
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,<10,Pvt Ltd,>4,134
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,4,152
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,Not Applicable,Not Applicable,1,6
city_45,0.89,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,1,40
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Not Applicable,Not Applicable,4,18
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,7,100-500,Pvt Ltd,1,28
city_102,0.804,Male,Has relevent experience,no_enrollment,Primary School,,>20,<10,Early Stage Startup,1,3
city_150,0.698,Other,No relevent experience,Full time course,,,>20,Not Applicable,Not Applicable,never,97
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,107
city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,18,50-99,Pvt Ltd,4,149
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,88
city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,5000-9999,NGO,>4,46
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,Other,1,Not Applicable,Not Applicable,never,10
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,39
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,150
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,4,62
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,55
city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,34
city_23,0.899,Male,No relevent experience,Full time course,Masters,STEM,13,10/49,Pvt Ltd,>4,106
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,1,43
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,20
city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,15,Not Applicable,Public Sector,4,37
city_123,0.738,Unknown,Has relevent experience,Full time course,Masters,STEM,10,1000-4999,Pvt Ltd,1,6
city_102,0.804,Male,No relevent experience,no_enrollment,,,3,Not Applicable,Not Applicable,never,21
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,34
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,>4,76
city_159,0.843,Male,No relevent experience,Full time course,Masters,STEM,6,100-500,Public Sector,1,210
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Not Applicable,Not Applicable,>4,64
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,23
city_10,0.895,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Public Sector,>4,90
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,54
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,9
city_36,0.893,Male,Has relevent experience,Full time course,Masters,STEM,13,50-99,Pvt Ltd,1,17
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,NGO,1,290
city_11,0.55,Unknown,No relevent experience,Full time course,Graduate,STEM,6,<10,Not Applicable,1,160
city_134,0.698,Unknown,No relevent experience,no_enrollment,Phd,STEM,6,Not Applicable,Not Applicable,never,60
city_71,0.884,Unknown,No relevent experience,Full time course,Graduate,STEM,6,Not Applicable,Not Applicable,never,45
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,147
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,2,72
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26
city_40,0.7759999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,86
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,>4,40
city_173,0.878,Male,No relevent experience,no_enrollment,High School,,3,Not Applicable,Not Applicable,1,74
