index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
22478,50,services,married,secondary,no,1126,no,no,cellular,4,aug,679,1,-1,0,unknown,no,8
22479,46,blue-collar,married,primary,no,809,no,no,cellular,4,aug,160,1,-1,0,unknown,no,8
22480,37,housemaid,married,primary,no,2410,no,no,cellular,4,aug,315,1,-1,0,unknown,no,8
22481,46,retired,divorced,tertiary,no,-48,no,no,cellular,4,aug,20,4,-1,0,unknown,no,8
22482,50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282,2,-1,0,unknown,no,8
22483,47,management,married,tertiary,no,1057,no,no,cellular,4,aug,488,2,-1,0,unknown,no,8
22484,51,blue-collar,married,secondary,no,1121,no,no,cellular,4,aug,824,2,-1,0,unknown,no,8
22485,58,retired,married,primary,no,0,no,no,cellular,4,aug,506,1,-1,0,unknown,no,8
22486,58,retired,married,primary,no,0,no,no,cellular,11,aug,566,2,-1,0,unknown,no,8
22487,51,housemaid,married,unknown,no,21244,no,yes,cellular,4,aug,166,2,-1,0,unknown,no,8
22488,53,technician,single,secondary,no,0,no,no,cellular,4,aug,134,2,-1,0,unknown,no,8
22489,46,technician,married,secondary,no,487,no,no,cellular,4,aug,432,1,-1,0,unknown,no,8
22490,39,management,married,secondary,no,643,yes,no,cellular,4,aug,295,1,-1,0,unknown,no,8
22491,55,retired,married,secondary,no,0,no,no,cellular,4,aug,1110,1,-1,0,unknown,yes,8
22492,55,retired,married,secondary,no,0,no,no,cellular,29,jan,636,1,-1,0,unknown,no,1
22493,44,unemployed,single,tertiary,no,810,no,no,cellular,4,aug,184,1,-1,0,unknown,no,8
22494,47,blue-collar,married,primary,no,1452,yes,yes,cellular,4,aug,166,2,-1,0,unknown,no,8
22495,47,blue-collar,married,primary,no,1452,yes,yes,cellular,28,jan,181,1,177,2,failure,no,1
22496,58,technician,married,secondary,no,796,no,no,cellular,4,aug,422,1,-1,0,unknown,no,8
22497,51,management,married,tertiary,no,2430,no,no,cellular,4,aug,266,2,-1,0,unknown,no,8
22498,52,management,married,secondary,no,5601,no,no,cellular,4,aug,46,1,-1,0,unknown,no,8
22499,56,retired,married,secondary,no,277,no,no,cellular,4,aug,143,1,-1,0,unknown,no,8
22500,54,technician,married,secondary,no,369,no,no,cellular,4,aug,226,1,-1,0,unknown,no,8
22501,43,technician,married,tertiary,no,610,no,no,cellular,4,aug,454,1,-1,0,unknown,no,8
22502,47,technician,married,secondary,no,636,no,no,cellular,4,aug,416,2,-1,0,unknown,no,8
22505,50,technician,married,tertiary,no,133,no,no,cellular,4,aug,155,1,-1,0,unknown,no,8
22506,60,blue-collar,married,primary,no,1670,no,no,cellular,4,aug,115,1,-1,0,unknown,no,8
22507,53,admin.,married,tertiary,no,1379,no,no,cellular,4,aug,68,1,-1,0,unknown,no,8
22508,60,unknown,married,unknown,no,7337,no,no,cellular,4,aug,122,1,-1,0,unknown,no,8
22509,37,management,married,tertiary,no,561,no,no,cellular,4,aug,204,2,-1,0,unknown,no,8
22510,52,blue-collar,married,primary,no,1054,no,no,cellular,4,aug,273,1,-1,0,unknown,no,8
22511,47,unemployed,married,secondary,no,123,no,no,cellular,4,aug,653,2,-1,0,unknown,no,8
22512,54,blue-collar,married,secondary,no,537,no,no,cellular,4,aug,226,1,-1,0,unknown,no,8
22513,47,blue-collar,married,secondary,no,1348,no,yes,cellular,4,aug,255,1,-1,0,unknown,no,8
22514,41,management,single,tertiary,no,260,no,no,cellular,4,aug,149,1,-1,0,unknown,no,8
22515,46,technician,married,tertiary,no,3009,no,no,cellular,4,aug,58,2,-1,0,unknown,no,8
22516,50,admin.,married,secondary,no,0,no,no,cellular,4,aug,86,4,-1,0,unknown,no,8
22517,49,admin.,married,secondary,no,949,no,no,cellular,4,aug,91,1,-1,0,unknown,no,8
22518,47,unknown,married,unknown,no,194,no,no,cellular,4,aug,108,1,-1,0,unknown,no,8
22519,45,unknown,married,unknown,no,2834,no,no,cellular,4,aug,112,1,-1,0,unknown,no,8
22520,41,management,married,tertiary,no,651,no,no,cellular,4,aug,104,1,-1,0,unknown,no,8
22521,45,self-employed,married,secondary,no,629,no,no,cellular,4,aug,165,2,-1,0,unknown,no,8
22522,41,management,single,tertiary,no,4477,no,no,cellular,4,aug,357,2,-1,0,unknown,no,8
22523,46,admin.,married,secondary,no,2533,no,no,cellular,4,aug,282,1,-1,0,unknown,no,8
22524,50,management,married,tertiary,no,724,no,no,cellular,4,aug,144,3,-1,0,unknown,no,8
22525,32,technician,married,secondary,no,12,yes,yes,cellular,4,aug,341,2,-1,0,unknown,no,8
22526,46,blue-collar,married,secondary,no,-396,no,yes,cellular,4,aug,115,1,-1,0,unknown,no,8
22527,52,management,married,tertiary,no,809,no,no,cellular,4,aug,121,1,-1,0,unknown,no,8
22528,47,blue-collar,married,secondary,no,1449,no,no,cellular,4,aug,322,1,-1,0,unknown,no,8
22529,45,management,married,secondary,no,315,yes,no,cellular,4,aug,154,2,-1,0,unknown,no,8
22530,54,management,married,tertiary,no,11391,no,no,cellular,4,aug,333,1,-1,0,unknown,no,8
22531,52,management,married,tertiary,no,7192,no,no,cellular,4,aug,1486,1,-1,0,unknown,yes,8
22532,49,services,married,secondary,no,1122,no,no,cellular,4,aug,143,1,-1,0,unknown,no,8
22533,40,technician,married,secondary,no,4,yes,yes,cellular,4,aug,135,3,-1,0,unknown,no,8
22534,31,management,married,tertiary,no,859,yes,yes,cellular,4,aug,182,3,-1,0,unknown,no,8
22535,47,technician,single,secondary,no,600,no,yes,cellular,4,aug,173,2,-1,0,unknown,no,8
22536,46,blue-collar,married,primary,no,2473,no,no,cellular,4,aug,136,3,-1,0,unknown,no,8
22537,38,services,married,tertiary,no,658,no,no,cellular,4,aug,328,2,-1,0,unknown,no,8
22538,56,blue-collar,married,secondary,no,302,no,yes,cellular,4,aug,378,2,-1,0,unknown,no,8
22539,36,management,married,tertiary,no,3794,no,no,cellular,4,aug,230,1,-1,0,unknown,no,8
22540,53,management,married,tertiary,no,2578,no,no,cellular,4,aug,958,2,-1,0,unknown,no,8
22541,53,management,married,tertiary,no,2578,no,no,cellular,19,nov,299,4,107,2,failure,no,11
22542,55,technician,married,secondary,no,445,no,no,cellular,4,aug,99,2,-1,0,unknown,no,8
22543,44,technician,married,secondary,no,945,yes,no,cellular,4,aug,190,1,-1,0,unknown,no,8
22544,59,blue-collar,married,primary,no,3713,yes,yes,cellular,4,aug,170,2,-1,0,unknown,no,8
22545,54,services,married,secondary,no,770,no,no,cellular,4,aug,151,1,-1,0,unknown,no,8
22546,43,management,married,tertiary,no,3529,yes,no,cellular,4,aug,190,3,-1,0,unknown,no,8
22547,58,admin.,married,secondary,no,1686,no,no,cellular,4,aug,110,2,-1,0,unknown,no,8
22548,39,technician,married,secondary,no,0,no,no,cellular,4,aug,281,3,-1,0,unknown,no,8
22549,39,technician,married,secondary,no,0,no,no,cellular,6,aug,84,4,-1,0,unknown,no,8
22550,39,technician,married,secondary,no,0,no,no,cellular,20,aug,327,3,-1,0,unknown,no,8
22551,45,services,married,primary,no,266,yes,no,cellular,4,aug,376,2,-1,0,unknown,no,8
22552,60,entrepreneur,married,unknown,yes,-284,yes,yes,cellular,4,aug,67,8,-1,0,unknown,no,8
22553,54,retired,married,secondary,no,763,no,no,cellular,4,aug,389,2,-1,0,unknown,no,8
22554,42,technician,married,secondary,no,4837,no,no,cellular,4,aug,91,2,-1,0,unknown,no,8
22555,45,admin.,married,secondary,no,0,yes,yes,cellular,4,aug,368,2,-1,0,unknown,no,8
22556,47,entrepreneur,married,secondary,no,318,no,no,cellular,4,aug,299,2,-1,0,unknown,no,8
22557,31,management,single,tertiary,no,83,no,no,cellular,4,aug,144,2,-1,0,unknown,no,8
22558,35,technician,single,tertiary,no,354,yes,no,cellular,4,aug,146,3,-1,0,unknown,no,8
22559,35,technician,single,tertiary,no,354,yes,no,cellular,13,aug,274,1,-1,0,unknown,no,8
22560,56,retired,divorced,secondary,no,-166,no,yes,cellular,4,aug,370,2,-1,0,unknown,no,8
22561,36,technician,married,secondary,no,594,no,yes,cellular,4,aug,230,3,-1,0,unknown,no,8
22562,54,self-employed,married,secondary,no,3529,no,no,cellular,4,aug,686,2,-1,0,unknown,no,8
22563,48,technician,married,secondary,no,3069,no,no,cellular,4,aug,597,2,-1,0,unknown,no,8
22564,53,admin.,married,primary,no,6280,no,no,cellular,4,aug,441,2,-1,0,unknown,no,8
22565,58,management,married,tertiary,no,9683,no,no,cellular,4,aug,857,2,-1,0,unknown,no,8
22566,54,blue-collar,married,unknown,no,191,no,no,cellular,4,aug,753,2,-1,0,unknown,no,8
22567,33,technician,married,secondary,no,-89,no,yes,cellular,4,aug,410,4,-1,0,unknown,no,8
22568,55,technician,divorced,secondary,no,2730,no,no,cellular,4,aug,430,2,-1,0,unknown,no,8
22569,44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251,3,-1,0,unknown,no,8
22570,49,services,married,secondary,no,5673,no,yes,cellular,4,aug,357,3,-1,0,unknown,no,8
22571,43,technician,divorced,secondary,no,167,no,no,cellular,4,aug,211,3,-1,0,unknown,no,8
22572,43,technician,married,tertiary,no,0,no,no,cellular,4,aug,1488,2,-1,0,unknown,yes,8
22573,43,technician,married,tertiary,no,0,no,no,cellular,22,aug,78,2,-1,0,unknown,no,8
22574,43,technician,married,tertiary,no,0,no,no,cellular,3,feb,132,1,-1,0,unknown,no,2
22575,46,admin.,married,secondary,no,547,no,yes,cellular,4,aug,114,2,-1,0,unknown,no,8
22576,60,self-employed,married,secondary,no,546,no,no,cellular,4,aug,428,2,-1,0,unknown,no,8
22577,42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown,no,8
22578,37,self-employed,single,tertiary,no,676,no,no,cellular,5,aug,133,2,-1,0,unknown,no,8
22579,40,technician,divorced,secondary,no,348,yes,no,cellular,5,aug,142,2,-1,0,unknown,no,8
22580,60,management,divorced,secondary,no,0,no,no,cellular,5,aug,603,3,-1,0,unknown,yes,8
22581,46,management,married,tertiary,no,1720,no,no,cellular,5,aug,250,2,-1,0,unknown,no,8
22582,59,admin.,married,secondary,no,2552,no,yes,cellular,5,aug,125,3,-1,0,unknown,no,8
22583,49,technician,married,secondary,no,633,no,no,cellular,5,aug,201,2,-1,0,unknown,no,8
22584,32,management,married,tertiary,no,440,no,no,cellular,5,aug,377,3,-1,0,unknown,no,8
22585,57,retired,married,secondary,no,466,no,no,cellular,5,aug,641,2,-1,0,unknown,yes,8
22586,54,blue-collar,married,secondary,no,448,yes,yes,cellular,5,aug,98,1,-1,0,unknown,no,8
22587,41,technician,married,tertiary,no,515,no,no,cellular,5,aug,837,2,-1,0,unknown,yes,8
22588,30,management,married,tertiary,no,1908,no,no,cellular,5,aug,222,1,-1,0,unknown,no,8
22589,48,technician,married,secondary,no,1600,no,no,cellular,5,aug,117,1,-1,0,unknown,no,8
22590,42,technician,married,secondary,no,534,no,no,cellular,5,aug,314,1,-1,0,unknown,no,8
22591,50,technician,married,tertiary,no,2313,no,no,cellular,5,aug,553,1,-1,0,unknown,yes,8
22592,55,management,married,secondary,no,11655,no,no,cellular,5,aug,114,1,-1,0,unknown,no,8
22593,60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,122,1,-1,0,unknown,no,8
22594,57,management,married,tertiary,no,2266,no,no,cellular,5,aug,306,1,-1,0,unknown,no,8
22595,59,retired,married,secondary,no,12438,no,no,cellular,5,aug,91,1,-1,0,unknown,no,8
22596,50,management,married,tertiary,no,511,yes,no,cellular,5,aug,36,1,-1,0,unknown,no,8
22597,39,management,married,tertiary,no,1069,no,no,cellular,5,aug,422,1,-1,0,unknown,no,8
22598,41,management,married,tertiary,no,1391,no,no,cellular,5,aug,537,1,-1,0,unknown,no,8
22599,53,blue-collar,married,secondary,no,-8,no,no,cellular,5,aug,794,1,-1,0,unknown,yes,8
22600,53,blue-collar,married,primary,no,206,no,no,cellular,5,aug,145,1,-1,0,unknown,no,8
22601,58,retired,married,secondary,no,983,no,no,cellular,5,aug,139,1,-1,0,unknown,no,8
22602,58,retired,married,secondary,no,4725,no,no,cellular,5,aug,241,1,-1,0,unknown,no,8
22603,59,retired,married,primary,no,1634,yes,yes,cellular,5,aug,836,1,-1,0,unknown,yes,8
22604,56,blue-collar,married,secondary,no,276,no,no,cellular,5,aug,269,1,-1,0,unknown,no,8
22605,45,management,single,tertiary,no,1395,no,no,cellular,5,aug,67,1,-1,0,unknown,no,8
22606,50,technician,married,secondary,no,805,no,no,cellular,5,aug,148,1,-1,0,unknown,no,8
22607,43,housemaid,married,primary,no,1283,no,no,cellular,5,aug,448,1,-1,0,unknown,no,8
22608,48,services,married,secondary,no,202,yes,no,cellular,5,aug,162,1,-1,0,unknown,no,8
22609,56,technician,married,secondary,no,203,yes,no,cellular,5,aug,335,3,-1,0,unknown,no,8
22610,37,technician,single,secondary,no,181,no,no,cellular,5,aug,140,1,-1,0,unknown,no,8
22611,42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86,1,-1,0,unknown,no,8
22612,59,blue-collar,married,primary,no,460,no,no,cellular,5,aug,224,1,-1,0,unknown,no,8
22613,49,technician,married,secondary,no,3635,yes,no,cellular,5,aug,171,2,-1,0,unknown,no,8
22614,48,blue-collar,married,primary,no,0,no,yes,cellular,5,aug,67,1,-1,0,unknown,no,8
22615,48,blue-collar,married,primary,no,0,no,yes,cellular,17,nov,479,1,-1,0,unknown,no,11
22616,55,services,married,secondary,no,76,no,no,cellular,5,aug,356,1,-1,0,unknown,no,8
22617,40,technician,single,tertiary,no,39,no,no,cellular,5,aug,130,2,-1,0,unknown,no,8
22618,51,technician,married,secondary,no,-379,yes,no,cellular,5,aug,261,1,-1,0,unknown,no,8
22619,59,housemaid,married,primary,no,100,no,no,cellular,5,aug,1134,1,-1,0,unknown,yes,8
22620,58,retired,married,unknown,no,937,no,no,cellular,5,aug,155,1,-1,0,unknown,no,8
22621,46,technician,divorced,secondary,no,648,no,no,cellular,5,aug,281,1,-1,0,unknown,no,8
22622,52,admin.,married,primary,no,813,no,yes,cellular,5,aug,113,2,-1,0,unknown,no,8
22623,45,technician,divorced,secondary,no,49,no,no,cellular,5,aug,164,3,-1,0,unknown,no,8
22624,42,management,married,tertiary,no,721,no,yes,cellular,5,aug,91,5,-1,0,unknown,no,8
22625,52,technician,married,tertiary,no,0,no,yes,cellular,5,aug,409,1,-1,0,unknown,no,8
22626,33,management,married,tertiary,no,679,no,no,cellular,5,aug,1109,2,-1,0,unknown,yes,8
22627,52,unknown,married,unknown,no,5361,no,no,cellular,5,aug,607,3,-1,0,unknown,yes,8
22628,46,management,divorced,tertiary,no,3,yes,yes,cellular,5,aug,328,1,-1,0,unknown,no,8
22629,52,technician,married,unknown,no,989,no,no,cellular,5,aug,88,1,-1,0,unknown,no,8
22630,43,management,divorced,tertiary,no,187,no,no,cellular,5,aug,175,1,-1,0,unknown,no,8
22631,59,management,single,tertiary,no,7668,no,no,cellular,5,aug,124,1,-1,0,unknown,no,8
22632,57,retired,divorced,tertiary,no,241,no,yes,cellular,5,aug,146,1,-1,0,unknown,no,8
22633,42,technician,married,secondary,no,-356,yes,yes,cellular,5,aug,97,1,-1,0,unknown,no,8
22634,57,retired,married,secondary,no,657,no,no,cellular,5,aug,454,1,-1,0,unknown,no,8
22635,59,technician,divorced,secondary,no,0,no,no,cellular,5,aug,54,1,-1,0,unknown,no,8
22636,59,technician,divorced,secondary,no,0,no,no,cellular,29,aug,126,2,-1,0,unknown,no,8
22637,46,admin.,married,secondary,no,0,no,no,cellular,5,aug,109,1,-1,0,unknown,no,8
22638,53,admin.,married,tertiary,no,5094,no,no,cellular,5,aug,114,1,-1,0,unknown,no,8
22639,59,blue-collar,divorced,primary,no,153,no,no,cellular,5,aug,268,2,-1,0,unknown,no,8
22640,51,management,married,tertiary,no,1394,yes,no,cellular,5,aug,115,1,-1,0,unknown,no,8
22641,48,blue-collar,married,primary,no,574,no,no,cellular,5,aug,348,1,-1,0,unknown,no,8
22642,43,management,single,tertiary,no,2048,yes,no,cellular,5,aug,155,1,-1,0,unknown,no,8
22643,58,management,divorced,tertiary,no,1257,no,no,cellular,5,aug,1536,1,-1,0,unknown,yes,8
22644,34,management,married,tertiary,no,697,no,no,cellular,5,aug,166,1,-1,0,unknown,no,8
22645,58,unknown,married,unknown,no,1547,no,no,telephone,5,aug,1186,4,-1,0,unknown,yes,8
22646,55,technician,married,secondary,no,1816,no,no,cellular,5,aug,197,1,-1,0,unknown,no,8
22647,30,management,single,tertiary,no,16922,yes,no,cellular,5,aug,198,1,-1,0,unknown,no,8
22648,47,unknown,married,unknown,no,301,no,no,cellular,5,aug,111,1,-1,0,unknown,no,8
22649,59,retired,married,primary,no,3400,yes,no,cellular,5,aug,515,3,-1,0,unknown,yes,8
22650,31,technician,single,secondary,no,2388,no,no,cellular,5,aug,123,1,-1,0,unknown,no,8
22651,53,admin.,married,secondary,no,257,no,no,cellular,5,aug,222,1,-1,0,unknown,no,8
22652,59,unknown,married,unknown,no,1541,no,no,cellular,5,aug,790,1,-1,0,unknown,no,8
22653,32,management,married,tertiary,no,3158,no,yes,cellular,5,aug,142,1,-1,0,unknown,no,8
22654,33,technician,single,tertiary,no,0,no,no,cellular,5,aug,122,1,-1,0,unknown,no,8
22655,33,technician,single,tertiary,no,0,no,no,cellular,14,aug,93,2,-1,0,unknown,no,8
22656,33,technician,single,tertiary,no,0,no,no,cellular,22,aug,135,3,-1,0,unknown,no,8
22657,33,technician,single,tertiary,no,0,no,no,cellular,28,aug,56,2,-1,0,unknown,no,8
22658,33,technician,single,tertiary,no,0,no,no,cellular,28,jan,233,2,-1,0,unknown,no,1
22659,44,technician,married,secondary,no,10888,yes,no,cellular,5,aug,163,1,-1,0,unknown,no,8
22660,44,technician,married,secondary,no,10888,yes,no,cellular,18,nov,67,1,105,1,failure,no,11
22661,32,management,married,tertiary,no,1028,no,no,cellular,5,aug,183,1,-1,0,unknown,no,8
22662,47,management,married,tertiary,no,295,yes,no,cellular,5,aug,157,1,-1,0,unknown,no,8
22663,40,management,married,secondary,no,1251,yes,no,cellular,5,aug,406,1,-1,0,unknown,no,8
22664,43,technician,married,secondary,no,629,no,no,cellular,5,aug,196,1,-1,0,unknown,no,8
22665,32,technician,single,secondary,no,43,no,no,cellular,5,aug,159,1,-1,0,unknown,no,8
22666,34,blue-collar,single,tertiary,no,42,no,no,cellular,5,aug,297,1,-1,0,unknown,no,8
22667,59,retired,married,primary,yes,-1,no,no,cellular,5,aug,229,2,-1,0,unknown,no,8
22668,41,management,married,tertiary,no,1409,no,no,cellular,5,aug,138,1,-1,0,unknown,no,8
22669,38,management,single,tertiary,no,1637,no,yes,cellular,5,aug,231,1,-1,0,unknown,no,8
22670,56,retired,married,secondary,no,364,no,no,cellular,5,aug,105,1,-1,0,unknown,no,8
22671,57,housemaid,married,primary,no,1142,no,no,cellular,5,aug,238,2,-1,0,unknown,no,8
22672,49,management,married,tertiary,no,2139,no,no,cellular,5,aug,278,1,-1,0,unknown,no,8
22673,55,blue-collar,married,secondary,no,5443,no,yes,cellular,5,aug,264,2,-1,0,unknown,no,8
22674,36,management,married,tertiary,no,287,no,yes,cellular,5,aug,156,1,-1,0,unknown,no,8
22675,30,management,single,tertiary,no,1041,no,no,cellular,5,aug,68,1,-1,0,unknown,no,8
22676,54,management,married,tertiary,no,810,no,no,cellular,5,aug,156,1,-1,0,unknown,no,8
22677,50,management,single,tertiary,no,1098,yes,yes,cellular,5,aug,286,1,-1,0,unknown,no,8
22696,45,management,married,tertiary,no,-642,no,no,cellular,5,aug,124,4,-1,0,unknown,no,8
22697,51,admin.,married,secondary,no,949,no,no,cellular,5,aug,1092,1,-1,0,unknown,yes,8
22698,45,blue-collar,married,primary,no,678,no,no,cellular,5,aug,104,3,-1,0,unknown,no,8
22699,47,admin.,married,secondary,no,718,yes,yes,cellular,5,aug,195,2,-1,0,unknown,no,8
22700,60,management,married,tertiary,no,4063,no,no,cellular,5,aug,56,2,-1,0,unknown,no,8
22701,45,management,divorced,tertiary,no,335,no,no,cellular,5,aug,297,1,-1,0,unknown,no,8
22702,50,admin.,married,secondary,no,4855,no,no,cellular,5,aug,720,2,-1,0,unknown,yes,8
22703,51,admin.,married,secondary,no,227,no,no,cellular,5,aug,231,1,-1,0,unknown,no,8
22704,53,management,divorced,secondary,no,519,yes,no,cellular,5,aug,126,1,-1,0,unknown,no,8
22705,55,retired,married,primary,no,4424,no,no,cellular,5,aug,67,4,-1,0,unknown,no,8
22706,58,retired,married,secondary,no,571,no,no,cellular,5,aug,54,3,-1,0,unknown,no,8
22707,60,admin.,married,secondary,no,0,no,no,cellular,5,aug,202,1,-1,0,unknown,no,8
22708,41,technician,single,secondary,no,40,no,no,cellular,5,aug,149,2,-1,0,unknown,no,8
22709,32,management,single,tertiary,no,710,no,no,cellular,5,aug,683,2,-1,0,unknown,no,8
22710,32,technician,single,tertiary,no,127,no,no,cellular,5,aug,168,3,-1,0,unknown,no,8
22711,43,technician,married,tertiary,no,192,no,no,cellular,5,aug,203,2,-1,0,unknown,no,8
22712,43,services,married,secondary,no,2126,no,no,cellular,5,aug,92,2,-1,0,unknown,no,8
22713,53,technician,married,secondary,no,879,no,no,cellular,5,aug,176,1,-1,0,unknown,no,8
22714,50,admin.,married,secondary,no,350,no,no,cellular,5,aug,66,2,-1,0,unknown,no,8
22715,49,technician,single,secondary,no,1377,no,no,cellular,5,aug,935,1,-1,0,unknown,yes,8
22716,48,services,married,secondary,no,1573,no,no,cellular,5,aug,165,1,-1,0,unknown,no,8
22717,33,management,divorced,tertiary,no,2885,no,no,cellular,5,aug,1051,2,-1,0,unknown,yes,8
22718,32,technician,married,secondary,no,524,no,no,cellular,5,aug,493,1,-1,0,unknown,no,8
22719,32,technician,married,secondary,no,524,no,no,cellular,19,nov,100,1,106,1,failure,no,11
22720,48,management,married,tertiary,yes,-4,no,no,cellular,5,aug,97,1,-1,0,unknown,no,8
22721,55,blue-collar,married,primary,no,512,no,no,cellular,5,aug,1200,2,-1,0,unknown,yes,8
22722,38,admin.,married,tertiary,no,1980,no,no,cellular,5,aug,176,2,-1,0,unknown,no,8
